time,FGOALS-F3-L,NORESM2-MM,EC-EARTH3-VEG,ACCESS-CM2,INM-CM5-0,CESM2,TAIESM1,MPI-ESM1-2-HR,CAMS-CSM1-0,BCC-CSM2-MR,GFDL-ESM4,CMCC-CM2-SR5,ACCESS-ESM1-5,MRI-ESM2-0,IPSL-CM6A-LR,EC-EARTH3,CANESM5,CESM2-WACCM,INM-CM4-8
2083.0,805436260000.0,838499500000.0,777742300000.0,588295500000.0,861634800000.0,634449500000.0,546013380000.0,942913950000.0,1183336400000.0,568177850000.0,1139395000000.0,653790100000.0,583026150000.0,733649700000.0,561656560000.0,625143100000.0,240595030000.0,736033240000.0,1032810600000.0
2084.0,768456260000.0,809948300000.0,742238650000.0,560646900000.0,837623500000.0,612038300000.0,520860340000.0,906679700000.0,1148796500000.0,539699840000.0,1104890400000.0,625002700000.0,557796950000.0,704176650000.0,535380330000.0,597461400000.0,228270900000.0,711749100000.0,1006040650000.0
2085.0,740310500000.0,786334740000.0,714770150000.0,537576700000.0,817229200000.0,588751100000.0,496688730000.0,877668100000.0,1114270600000.0,513274940000.0,1073187000000.0,597411900000.0,534513060000.0,681834050000.0,511442520000.0,567851800000.0,216857280000.0,686002500000.0,981541450000.0
2086.0,714926200000.0,758145550000.0,680679800000.0,507620800000.0,793917700000.0,564083800000.0,472936120000.0,844304100000.0,1084413700000.0,494112670000.0,1050328700000.0,575417160000.0,512188300000.0,658846300000.0,485142600000.0,536699470000.0,206428180000.0,660166930000.0,961299500000.0
2087.0,689310660000.0,736230970000.0,647660400000.0,484002500000.0,771801200000.0,544621230000.0,449975700000.0,822607150000.0,1052803100000.0,473141440000.0,1024332800000.0,545812450000.0,493415600000.0,635724700000.0,461609570000.0,512108300000.0,193165330000.0,632819100000.0,944973000000.0
2088.0,658516300000.0,714695250000.0,615085500000.0,463270840000.0,744957500000.0,523740050000.0,429625400000.0,786901800000.0,1023048000000.0,444299020000.0,994871400000.0,519748450000.0,470443850000.0,615930860000.0,437331100000.0,484988000000.0,182454350000.0,610870030000.0,926828860000.0
2089.0,630066600000.0,694049200000.0,589569060000.0,438941320000.0,723971740000.0,501598060000.0,409552130000.0,757271950000.0,1001743450000.0,424566030000.0,972352500000.0,497958000000.0,449516540000.0,592882430000.0,417511770000.0,458226100000.0,171903450000.0,590955100000.0,916683550000.0
2090.0,600954700000.0,673394800000.0,558822500000.0,414148430000.0,708617700000.0,483124840000.0,386666400000.0,729861900000.0,990468830000.0,403954200000.0,942592160000.0,476015300000.0,429364940000.0,574724800000.0,396711720000.0,431615640000.0,160099320000.0,567449900000.0,904826400000.0
2091.0,569669840000.0,649204500000.0,533095220000.0,389759370000.0,686213900000.0,462303130000.0,367570000000.0,705603040000.0,967744550000.0,383370460000.0,910830340000.0,452497600000.0,411111460000.0,556353100000.0,373812920000.0,410013000000.0,151516500000.0,539932950000.0,883996560000.0
2092.0,550242550000.0,626587500000.0,506839270000.0,364660460000.0,674103160000.0,440626540000.0,345213830000.0,682031700000.0,939233000000.0,363681940000.0,889149900000.0,431644250000.0,396728800000.0,538979400000.0,351200600000.0,390222150000.0,143095760000.0,518811840000.0,865821660000.0
2093.0,523690440000.0,604632100000.0,476223180000.0,337095360000.0,658963040000.0,420427560000.0,323865250000.0,654040800000.0,916809200000.0,342480400000.0,860918100000.0,412377780000.0,375092480000.0,516466740000.0,330324900000.0,368618700000.0,136078475000.0,490796940000.0,847024360000.0
2094.0,498694520000.0,586273600000.0,444394340000.0,318256120000.0,643438900000.0,403897550000.0,304115740000.0,628313000000.0,886863100000.0,321351580000.0,834474900000.0,393302050000.0,353906560000.0,495885500000.0,311514040000.0,345752670000.0,128493120000.0,469288680000.0,831977800000.0
2095.0,475162940000.0,570374360000.0,421665140000.0,300143300000.0,627496400000.0,383346740000.0,284428660000.0,606735430000.0,862013400000.0,304002140000.0,816165750000.0,372888240000.0,336440920000.0,472416200000.0,293879120000.0,325913200000.0,122796410000.0,449206420000.0,811816450000.0
2096.0,452842950000.0,550450500000.0,395262030000.0,277931720000.0,606572640000.0,361297280000.0,262836450000.0,585892230000.0,843807060000.0,288314160000.0,796759500000.0,352159960000.0,321504020000.0,450629830000.0,277502130000.0,303435380000.0,116660430000.0,427920400000.0,787222000000.0
2097.0,434896570000.0,532553920000.0,368561030000.0,261623190000.0,581559200000.0,342388800000.0,245554230000.0,563762760000.0,816019540000.0,274519300000.0,772837930000.0,330591830000.0,305425400000.0,431766100000.0,261020550000.0,282444270000.0,109456540000.0,410561000000.0,768592250000.0
2098.0,414563340000.0,509556850000.0,342411900000.0,240401290000.0,563618500000.0,321566870000.0,226859370000.0,544117200000.0,791398450000.0,258738030000.0,743531400000.0,305475320000.0,289571540000.0,406514500000.0,241751560000.0,263140410000.0,103742120000.0,388073320000.0,757568200000.0
2099.0,396054360000.0,488871560000.0,323955600000.0,221303650000.0,545507080000.0,303185430000.0,210367220000.0,526392500000.0,770359160000.0,241551930000.0,715665500000.0,292241830000.0,275426840000.0,385302700000.0,225190350000.0,241759440000.0,97923320000.0,366968200000.0,740658700000.0
2100.0,377479330000.0,471435000000.0,306484250000.0,201164590000.0,530268320000.0,284238870000.0,195672180000.0,507141030000.0,759665900000.0,229727520000.0,690578400000.0,277151580000.0,256398740000.0,369601740000.0,213506410000.0,224342280000.0,92201530000.0,343141150000.0,726321140000.0
