,Unnamed: 0,cmip,gcm,scenario,rgi_reg,end_year,perc_area_missing,fpath,exp,historical_future_option,oggm_version
1276,CMIP6:2100:IPSL-CM6A-LR:ssp126:RGI07,CMIP6,IPSL-CM6A-LR,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1277,CMIP6:2100:EC-Earth3-Veg:ssp585:RGI07,CMIP6,EC-Earth3-Veg,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1278,CMIP6:2100:CanESM5:ssp585:RGI07,CMIP6,CanESM5,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1279,CMIP6:2100:CESM2:ssp126:RGI07,CMIP6,CESM2,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CESM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1280,CMIP6:2100:CESM2:ssp370:RGI07,CMIP6,CESM2,ssp370,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CESM2_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1281,CMIP6:2100:INM-CM4-8:ssp585:RGI07,CMIP6,INM-CM4-8,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1282,CMIP6:2100:INM-CM5-0:ssp585:RGI07,CMIP6,INM-CM5-0,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1283,CMIP6:2100:MPI-ESM1-2-HR:ssp126:RGI07,CMIP6,MPI-ESM1-2-HR,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1284,CMIP6:2100:MRI-ESM2-0:ssp245:RGI07,CMIP6,MRI-ESM2-0,ssp245,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1285,CMIP6:2100:MRI-ESM2-0:ssp370:RGI07,CMIP6,MRI-ESM2-0,ssp370,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1286,CMIP6:2100:BCC-CSM2-MR:ssp126:RGI07,CMIP6,BCC-CSM2-MR,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1287,CMIP6:2100:MRI-ESM2-0:ssp119:RGI07,CMIP6,MRI-ESM2-0,ssp119,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1288,CMIP6:2100:FGOALS-f3-L:ssp126:RGI07,CMIP6,FGOALS-f3-L,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1289,CMIP6:2100:CESM2:ssp245:RGI07,CMIP6,CESM2,ssp245,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CESM2_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1290,CMIP6:2100:ACCESS-CM2:ssp126:RGI07,CMIP6,ACCESS-CM2,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1291,CMIP6:2100:NorESM2-MM:ssp585:RGI07,CMIP6,NorESM2-MM,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1292,CMIP6:2100:EC-Earth3:ssp585:RGI07,CMIP6,EC-Earth3,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1293,CMIP6:2100:EC-Earth3-Veg:ssp119:RGI07,CMIP6,EC-Earth3-Veg,ssp119,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1294,CMIP6:2100:EC-Earth3-Veg:ssp370:RGI07,CMIP6,EC-Earth3-Veg,ssp370,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1295,CMIP6:2100:CMCC-CM2-SR5:ssp585:RGI07,CMIP6,CMCC-CM2-SR5,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CMCC-CM2-SR5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1296,CMIP6:2100:TaiESM1:ssp585:RGI07,CMIP6,TaiESM1,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_TaiESM1_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1297,CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI07,CMIP6,MPI-ESM1-2-HR,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1298,CMIP6:2100:GFDL-ESM4:ssp245:RGI07,CMIP6,GFDL-ESM4,ssp245,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1299,CMIP6:2100:CESM2-WACCM:ssp245:RGI07,CMIP6,CESM2-WACCM,ssp245,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1300,CMIP6:2100:INM-CM4-8:ssp126:RGI07,CMIP6,INM-CM4-8,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1301,CMIP6:2100:INM-CM5-0:ssp126:RGI07,CMIP6,INM-CM5-0,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1302,CMIP6:2100:CAMS-CSM1-0:ssp245:RGI07,CMIP6,CAMS-CSM1-0,ssp245,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1303,CMIP6:2100:FGOALS-f3-L:ssp585:RGI07,CMIP6,FGOALS-f3-L,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1304,CMIP6:2100:CAMS-CSM1-0:ssp370:RGI07,CMIP6,CAMS-CSM1-0,ssp370,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1305,CMIP6:2100:CESM2-WACCM:ssp370:RGI07,CMIP6,CESM2-WACCM,ssp370,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1306,CMIP6:2100:GFDL-ESM4:ssp370:RGI07,CMIP6,GFDL-ESM4,ssp370,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1307,CMIP6:2100:CAMS-CSM1-0:ssp119:RGI07,CMIP6,CAMS-CSM1-0,ssp119,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1308,CMIP6:2100:BCC-CSM2-MR:ssp585:RGI07,CMIP6,BCC-CSM2-MR,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1309,CMIP6:2100:GFDL-ESM4:ssp119:RGI07,CMIP6,GFDL-ESM4,ssp119,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1310,CMIP6:2100:NorESM2-MM:ssp126:RGI07,CMIP6,NorESM2-MM,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1311,CMIP6:2100:EC-Earth3:ssp126:RGI07,CMIP6,EC-Earth3,ssp126,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1312,CMIP6:2100:EC-Earth3-Veg:ssp245:RGI07,CMIP6,EC-Earth3-Veg,ssp245,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1313,CMIP6:2100:ACCESS-CM2:ssp585:RGI07,CMIP6,ACCESS-CM2,ssp585,RGI07,2100,0.0,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI07/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1314,CMIP6:2100:CESM2-WACCM:ssp585:RGI14,CMIP6,CESM2-WACCM,ssp585,RGI14,2100,0.0001942904582174,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1315,CMIP6:2100:CESM2-WACCM:ssp534-over:RGI14,CMIP6,CESM2-WACCM,ssp534-over,RGI14,2100,0.0001942904582174,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1316,CMIP6:2100:ACCESS-CM2:ssp585:RGI14,CMIP6,ACCESS-CM2,ssp585,RGI14,2100,0.0002200290285792,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1317,CMIP6:2100:FGOALS-f3-L:ssp370:RGI14,CMIP6,FGOALS-f3-L,ssp370,RGI14,2100,0.0001928009576178,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1318,CMIP6:2100:CAMS-CSM1-0:ssp585:RGI14,CMIP6,CAMS-CSM1-0,ssp585,RGI14,2100,0.0002521128714955,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1319,CMIP6:2100:NorESM2-MM:ssp126:RGI14,CMIP6,NorESM2-MM,ssp126,RGI14,2100,0.0002463038191569,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1320,CMIP6:2100:INM-CM4-8:ssp126:RGI14,CMIP6,INM-CM4-8,ssp126,RGI14,2100,0.0002372774455231,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1321,CMIP6:2100:INM-CM5-0:ssp126:RGI14,CMIP6,INM-CM5-0,ssp126,RGI14,2100,0.0001963161790329,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1322,CMIP6:2100:BCC-CSM2-MR:ssp370:RGI14,CMIP6,BCC-CSM2-MR,ssp370,RGI14,2100,0.0002466017192769,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1323,CMIP6:2100:GFDL-ESM4:ssp245:RGI14,CMIP6,GFDL-ESM4,ssp245,RGI14,2100,0.0002192246982554,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1324,CMIP6:2100:MPI-ESM1-2-HR:ssp245:RGI14,CMIP6,MPI-ESM1-2-HR,ssp245,RGI14,2100,0.0002433546079696,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1325,CMIP6:2100:CanESM5:ssp585:RGI14,CMIP6,CanESM5,ssp585,RGI14,2100,0.0002024231314915,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1326,CMIP6:2100:EC-Earth3:ssp126:RGI14,CMIP6,EC-Earth3,ssp126,RGI14,2100,0.0001999207704841,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1327,CMIP6:2100:EC-Earth3-Veg:ssp585:RGI14,CMIP6,EC-Earth3-Veg,ssp585,RGI14,2100,0.000220982308963,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1328,CMIP6:2100:MPI-ESM1-2-HR:ssp370:RGI14,CMIP6,MPI-ESM1-2-HR,ssp370,RGI14,2100,0.0002239315201503,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1329,CMIP6:2100:GFDL-ESM4:ssp370:RGI14,CMIP6,GFDL-ESM4,ssp370,RGI14,2100,0.0002266424112417,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1330,CMIP6:2100:BCC-CSM2-MR:ssp245:RGI14,CMIP6,BCC-CSM2-MR,ssp245,RGI14,2100,0.0001928009576178,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1331,CMIP6:2100:IPSL-CM6A-LR:ssp534-over:RGI14,CMIP6,IPSL-CM6A-LR,ssp534-over,RGI14,2100,0.0002185991080036,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1332,CMIP6:2100:FGOALS-f3-L:ssp245:RGI14,CMIP6,FGOALS-f3-L,ssp245,RGI14,2100,0.0002176756176318,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1333,CMIP6:2100:CESM2:ssp126:RGI14,CMIP6,CESM2,ssp126,RGI14,2100,0.0002130283757609,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CESM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1334,CMIP6:2100:CanESM5:ssp534-over:RGI14,CMIP6,CanESM5,ssp534-over,RGI14,2100,0.0002316173432445,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1335,CMIP6:2100:ACCESS-ESM1-5:ssp585:RGI14,CMIP6,ACCESS-ESM1-5,ssp585,RGI14,2100,0.0001942904582174,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1336,CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI14,CMIP6,IPSL-CM6A-LR,ssp585,RGI14,2100,0.0002185991080036,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1337,CMIP6:2100:GFDL-ESM4:ssp119:RGI14,CMIP6,GFDL-ESM4,ssp119,RGI14,2100,0.0002095727343697,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1338,CMIP6:2100:INM-CM4-8:ssp585:RGI14,CMIP6,INM-CM4-8,ssp585,RGI14,2100,0.0002402266567104,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1339,CMIP6:2100:NorESM2-MM:ssp585:RGI14,CMIP6,NorESM2-MM,ssp585,RGI14,2100,0.0002124027855091,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1340,CMIP6:2100:INM-CM5-0:ssp585:RGI14,CMIP6,INM-CM5-0,ssp585,RGI14,2100,0.0002107643348495,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1341,CMIP6:2100:CMCC-CM2-SR5:ssp245:RGI14,CMIP6,CMCC-CM2-SR5,ssp245,RGI14,2100,0.000241924687394,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CMCC-CM2-SR5_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1342,CMIP6:2100:CAMS-CSM1-0:ssp126:RGI14,CMIP6,CAMS-CSM1-0,ssp126,RGI14,2100,0.0002933720381057,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1343,CMIP6:2100:ACCESS-CM2:ssp126:RGI14,CMIP6,ACCESS-CM2,ssp126,RGI14,2100,0.0001942904582174,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1344,CMIP6:2100:CESM2-WACCM:ssp126:RGI14,CMIP6,CESM2-WACCM,ssp126,RGI14,2100,0.0002201779786392,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1345,CMIP6:2100:MRI-ESM2-0:ssp119:RGI14,CMIP6,MRI-ESM2-0,ssp119,RGI14,2100,0.0002198502885073,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
1346,CMIP6:2100:CanESM5:ssp126:RGI14,CMIP6,CanESM5,ssp126,RGI14,2100,0.0002236634100424,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI14/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
