,cmip,gcm_original,gcm,scenario,rgi_reg,end_year,bias_correction,perc_area_missing,fpath,exp,historical_future_option,oggm_version
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp126:RGI06,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp126,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CESM2-WACCM:ssp245:RGI06,ISIMIP3b_CMIP6,cesm2-waccm,CESM2-WACCM,ssp245,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_cesm2-waccm_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CANESM5:ssp126:RGI06,ISIMIP3b_CMIP6,canesm5,CANESM5,ssp126,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_canesm5_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp460:RGI06,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp460,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp460_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MIROC6:ssp585:RGI06,ISIMIP3b_CMIP6,miroc6,MIROC6,ssp585,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_miroc6_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp119:RGI06,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp119,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp119_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp245:RGI06,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp245,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp585:RGI06,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp585,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp126:RGI06,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp126,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-CM6-1:ssp370:RGI06,ISIMIP3b_CMIP6,cnrm-cm6-1,CNRM-CM6-1,ssp370,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_cnrm-cm6-1_r1i1p1f2_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp460:RGI06,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp460,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp460_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MIROC6:ssp126:RGI06,ISIMIP3b_CMIP6,miroc6,MIROC6,ssp126,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_miroc6_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-ESM2-1:ssp370:RGI06,ISIMIP3b_CMIP6,cnrm-esm2-1,CNRM-ESM2-1,ssp370,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_cnrm-esm2-1_r1i1p1f2_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp245:RGI06,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp245,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp126:RGI06,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp126,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp370:RGI06,ISIMIP3b_CMIP6,ukesm1-0-ll,UKESM1-0-LL,ssp370,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI06,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp585,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IITM-ESM:ssp370:RGI06,ISIMIP3b_CMIP6,iitm-esm,IITM-ESM,ssp370,RGI06,2099,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_iitm-esm_r1i1p1f1_ssp370_endyr2099_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp370:RGI06,ISIMIP3b_CMIP6,mpi-esm1-2-hr,MPI-ESM1-2-HR,ssp370,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:KACE-1-0-G:ssp585:RGI06,ISIMIP3b_CMIP6,kace-1-0-g,KACE-1-0-G,ssp585,RGI06,2101,ISIMIP3b:1979-2014,0.01925549517618019,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_kace-1-0-g_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CESM2-WACCM:ssp126:RGI06,ISIMIP3b_CMIP6,cesm2-waccm,CESM2-WACCM,ssp126,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_cesm2-waccm_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp245:RGI06,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp245,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:EC-EARTH3:ssp370:RGI06,ISIMIP3b_CMIP6,ec-earth3,EC-EARTH3,ssp370,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ec-earth3_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp585:RGI06,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp585,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CANESM5:ssp585:RGI06,ISIMIP3b_CMIP6,canesm5,CANESM5,ssp585,RGI06,2101,ISIMIP3b:1979-2014,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_canesm5_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:KACE-1-0-G:ssp245:RGI06,ISIMIP3b_CMIP6,kace-1-0-g,KACE-1-0-G,ssp245,RGI06,2101,ISIMIP3b:1979-2014,0.019910937909708225,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_kace-1-0-g_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp245:RGI01,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp245,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp126:RGI01,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp126,RGI01,2101,ISIMIP3b:1979-2014,0.0001063129935475508,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp534-over:RGI01,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp534-over,RGI01,2101,ISIMIP3b:1979-2014,0.00010437583704907047,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp534-over_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:EC-EARTH3:ssp370:RGI01,ISIMIP3b_CMIP6,ec-earth3,EC-EARTH3,ssp370,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ec-earth3_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:KACE-1-0-G:ssp126:RGI01,ISIMIP3b_CMIP6,kace-1-0-g,KACE-1-0-G,ssp126,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_kace-1-0-g_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:TAIESM1:ssp585:RGI01,ISIMIP3b_CMIP6,taiesm1,TAIESM1,ssp585,RGI01,2101,ISIMIP3b:1979-2014,0.00010189673795875339,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_taiesm1_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp119:RGI01,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp119,RGI01,2101,ISIMIP3b:1979-2014,0.00010687799752627419,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp119_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IITM-ESM:ssp245:RGI01,ISIMIP3b_CMIP6,iitm-esm,IITM-ESM,ssp245,RGI01,2100,ISIMIP3b:1979-2014,0.00010412216179331708,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_iitm-esm_r1i1p1f1_ssp245_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp245:RGI01,ISIMIP3b_CMIP6,ukesm1-0-ll,UKESM1-0-LL,ssp245,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-CM6-1:ssp370:RGI01,ISIMIP3b_CMIP6,cnrm-cm6-1,CNRM-CM6-1,ssp370,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_cnrm-cm6-1_r1i1p1f2_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI01,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp585,RGI01,2101,ISIMIP3b:1979-2014,0.00010437583704907047,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp460:RGI01,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp460,RGI01,2101,ISIMIP3b:1979-2014,0.00010597860343769405,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp460_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-ESM2-1:ssp585:RGI01,ISIMIP3b_CMIP6,cnrm-esm2-1,CNRM-ESM2-1,ssp585,RGI01,2101,ISIMIP3b:1979-2014,0.00010412216179331708,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_cnrm-esm2-1_r1i1p1f2_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CANESM5:ssp126:RGI01,ISIMIP3b_CMIP6,canesm5,CANESM5,ssp126,RGI01,2101,ISIMIP3b:1979-2014,0.00010437583704907047,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_canesm5_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp245:RGI01,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp245,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp245_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp585:RGI01,ISIMIP3b_CMIP6,ukesm1-0-ll,UKESM1-0-LL,ssp585,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IITM-ESM:ssp585:RGI01,ISIMIP3b_CMIP6,iitm-esm,IITM-ESM,ssp585,RGI01,2100,ISIMIP3b:1979-2014,0.00011046404318715145,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_iitm-esm_r1i1p1f1_ssp585_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp126:RGI01,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp126,RGI01,2101,ISIMIP3b:1979-2014,0.00010471022715892719,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp119:RGI01,ISIMIP3b_CMIP6,ukesm1-0-ll,UKESM1-0-LL,ssp119,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp119_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CNRM-ESM2-1:ssp126:RGI01,ISIMIP3b_CMIP6,cnrm-esm2-1,CNRM-ESM2-1,ssp126,RGI01,2101,ISIMIP3b:1979-2014,0.0001080541282574944,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_cnrm-esm2-1_r1i1p1f2_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp534-over:RGI01,ISIMIP3b_CMIP6,mri-esm2-0,MRI-ESM2-0,ssp534-over,RGI01,2101,ISIMIP3b:1979-2014,0.00010597860343769405,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp534-over_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:CANESM5:ssp585:RGI01,ISIMIP3b_CMIP6,canesm5,CANESM5,ssp585,RGI01,2101,ISIMIP3b:1979-2014,0.00010437583704907047,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_canesm5_r1i1p1f1_ssp585_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp370:RGI01,ISIMIP3b_CMIP6,mpi-esm1-2-hr,MPI-ESM1-2-HR,ssp370,RGI01,2101,ISIMIP3b:1979-2014,0.00010468716577204053,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp370_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp119:RGI01,ISIMIP3b_CMIP6,ipsl-cm6a-lr,IPSL-CM6A-LR,ssp119,RGI01,2101,ISIMIP3b:1979-2014,0.00010607084898524074,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp119_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp126:RGI01,ISIMIP3b_CMIP6,ukesm1-0-ll,UKESM1-0-LL,ssp126,RGI01,2101,ISIMIP3b:1979-2014,0.00010378777168346036,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp126_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
